"","webpage","Artist","titles","words"
"55","https://www.allthelyrics.com/lyrics/korn/children_of_the_korn-lyrics-25528.html","korn","Children Of The KoRn ","[Ice Cube:]
Attention all parents!
Report to your local therapist!
Report to your local church!
Report to your local police department!
It's goin' down!
[Jonathan:]
Glaring into my son's eyes.
Reveals a void
I felt her in the day.
[Ice Cube:]
Insanity.
[Jonathan:]
It was all about the pussy, if you can get it.
A little girl like me never fucking liked it.
[Ice Cube:]
We ain't takin' no mo'! Go!
[Jonathan:]
So sing me, I, I
[Ice Cube:]
I'm not fuckin around
Stop fucking with me
[Jonathan:]
And the children are born.
Your feeling through me, I, I
You're the children of the Korn.
[Ice Cube:]
Droppin' smoke in the alley, makin' noise with a
double pump,
Bring your boys turn up at a party with you
doubled up.
Double ridie, double party, hardcore, teenage,
fuckin' bitches major.
Catch me if you can, fuck the law with my dick in
my hand,
We're comin' strong.
Generation triple X, we're all about the weed
smoke and the kinky sex nigga what
[Jonathan:]
So sing me, I, I
[Ice Cube:]
I'm not fuckin around
Stop fucking with me
[Jonathan:]
And the children are born.
Your feeling through me, I, I
We're the children of the Korn.
Cos a bag of my life
Then I got it, so far.
It's open day like me. Insanity
Go figure, what's a fag?
Now a player
babtised and born,
and the Children of the Korn.
[Ice Cube:]
Children of the Korn!
I'm the first born!
Fuck authority! Hit your ass in the head with my
40.
You girls see more of me, after school, you
better run to your 'pa.
Class clown, I already know I'm a star.
Your Children of the Korn was born, from your
porn and twisted ass ways,
now you look amazed.
I'm sitting in a daze, in a purple haze.
You better check my pulse, 'cause nothin' seems
to faze.
Bitch!
Nothin' seems to faze.
Your children of the Korn, children of the Korn.
Nothin' seems to faze.
Your children of the Korn, children of the Korn.
[Jonathan:]
Look and see, I feel the parents hating me.
[Ice Cube:]
Hurt me. You hurt me.
[Jonathan:]
Why don't you step outside and feel me?
[Ice Cube:]
Feel me! Feel me! Feel me!
How you gonna tell me where to skate, who to
date,
how to fuck, how to kiss, who to love, who to
diss,
how to live. What it is, somethin' gotta give.
Parents or the kids, it won't be the kids.
What? It won't be the kids.
We're talking shit, 'cause life is a 'biz.
You know it is. Everybody tryin' to get rich. God
damn!
All I wanna do is live. All I wanna do is live.
[Jonathan:]
All I wanna do is live!
[Ice Cube:]
All I wanna do is live.
[Jonathan:]
All... I... want... to... do...
All... I... want... to... do...
All... I... want... to... do... is live.
[Ice Cube:]
Insanity.
Stop fuckin' with me.
Insanity.
[Ice Cube:]
Stop... fuckin'... with... me.
BITCH!
"
"56","https://www.allthelyrics.com/lyrics/korn/clown-lyrics-25502.html","korn","Clown ","Attention all parents!
Report to your local therapist!
Report to your local church!
Report to your loacl police department!
It's goin' down!
Carry into my son's eyes.
Reveals alone
I felt her in the day.
Insanity.
It was all about the pussy, if you can get it.
A little girl like me never fucking liked it.
We ain't takin' no mo'! Go!
So sing me, I, I, I
I'm not fuckin around
Stop fucking with me
And the children are born.
Your feeling through me, I, I, I
You're the children of the Korn.
Droppin' smoke in the alley, makin' noise with a double pump,
Bring your boys turn up at a party with you doubled up.
Double ridie, double party, hardcore, teenage, fuckin' bitches major.
Catch me if you can, fuck the law with my dick in my hand,
We're comin' strong.
Generation triple X, we're all about the weed smoke and the kinky sex.
So sing me, I, I, I
I'm not fuckin around
Stop fucking with me
And the children are born.
Your feeling through me, I, I, I
We're the children of the Korn.
Cos a bag of my life
Then I got it, so far.
It's open day like me. Insanity
Go figure, what's a fag?
Now a player
babtised and born,
and the Children of the Korn.
Children of the Korn!
I'm the first born!
Fuck authority! Hit your ass in the head with my 40.
You girls see more of me, after school, you better run to your 'pa.
Class clown, I already know I'm a star.
Your Children of the Korn was born, from your porn and twisted ass
ways, now you look amazed.
I'm sitting in a daze, in a purple haze.
You better check my pulse, 'cause nothin' seems to faze.
Bitch!
Nothin' seems to faze.
Your children of the Korn, children of the Korn.
Nothin' seems to faze.
Your children of the Korn, children of the Korn.
Look and see, I feel the parents hating me.
Hurt me. You hurt me.
Why don't you step outside and feel me?
Feel me! Feel me! Feel me!
How you gonna tell me where to skate, who to date,
how to fuck, how to kiss, who to love, who to diss,
how to live. What it is, somethin' gotta give.
Parents or the kids, it won't be the kids.
What? It won't be the kids.
We're talking shit, 'cause life is a 'biz.
You know it is. Everybody tryin' to get rich. God damn!
All I wanna do is live. All I wanna do is live.
All I wanna do is live.
Insanity.
Stop fuckin' with me.
Insanity.
"
"57","https://www.allthelyrics.com/lyrics/korn/corners_of_my_mind-lyrics-187138.html","korn","Corners Of My Mind ","Always it's coming
And here starts the game
Why can't this puzzle be solved?
Each time it happens it's always the same
I look down and it starts to fall
And all I see
It burns my eyes
Burning all inside
Caught in the corners of my mind
Beginning over one more time
Taking me over
Taking all that's mine
One more time
Always this teasing
Sometimes I lose faith
Where is my strength to hold on?
Facing existence
How can I relate?
Do I stand here or move on?
And all I see
It burns my eyes
Burning all inside
Caught in the corners of my mind
Beginning over one more time
Taking me over
Taking all that's mine
One more time (x2)
Falling through this space and time
Buried in this hurt of mine
Falling slowly like a dream
Falling through a world unseen
Why can I not break this spell?
I'm in darkness
Is this hell?
Falling towards this hole I see
This is how it has to be
Caught in the corners of my mind
Beginning over one more time
Taking me over
Taking all that's mine
One more time (x2)
One more time
"
"58","https://www.allthelyrics.com/lyrics/korn/counting-lyrics-25552.html","korn","Counting ","I can't bare to face what's growing in my head.
Please get away from me.
Take advantage of what I still guess you do.
One day you'll pay for me.
So I'm saying nothing.
Each day taking that much more.
As I'm screaming all my pain.
You will be there counting.
You just see me as something you throw around.
You were there for me (there for me).
Beating down to the ground yes it always seems.
You take more from me (from me).
So I'm saying nothing.
Each day taking that much more.
As I'm screaming all my pain.
You will be there counting.
It's funny how we get started.
They get their money from the things on you.
They get your money and the girls and the fame.
I only do it for the fun.
That's my game.
So I'm saying nothing.
Each day taking that much more.
As I'm screaming all my pain.
You will be there counting.
So I'm saying nothing.
Each day taking that much more.
As I'm screaming all my pain.
You will be there counting.
"
"59","https://www.allthelyrics.com/lyrics/korn/counting_on_me-lyrics-323201.html","korn","Counting On Me ","Why can't you ever back down?
Why can't you just shut your face?
Oh god the feelings I feel
Would get me thrown in a cage
You're the one who's always screaming at me
I'm the one that keeps your lives so care free
What the fuck more do you want me to be?
Why must you do this to me?
Run away, I can't see
Lead the way, make them pay
Counting, on me.
Always hoping I'll be
There for all of your problems
and in turn you're never there for me
You sucked the life out of me
You hate everything you see
I can't take this anymore
I always stay when I should leave
You see the pain in my face
While you keep putting me down
Inside the rage starts to build
You push me I won't go down
You're the one who's always screaming at me
I'm the one that keeps your lives so care free
What the fuck more do you want me to be?
Why must you do this to me?
Run away, I can't see
Lead the way, make them pay
Counting, on me.
Always hoping I'll be
There for all of your problems
and in turn you're never there for me
You sucked the life out of me
You hate everything you see
I can't take this anymore
I always stay when I should leave
Could it really be the day, today?
Could this really make the problems go away?
I'm going to hurt just not in time
Right now!
- I take in all I can now
Right Now!
- You've torn us all part
Right Now!
- There is nothing you can do to stop me
Right now [x9]
Counting, on me.
Always hoping I'll be
There for all of your problems
and in turn you're never there for me
You sucked the life out of me
You hate everything you see
I can't take this anymore
I always stay when I should leave [x2]
"
"60","https://www.allthelyrics.com/lyrics/korn/daddy-lyrics-25510.html","korn","Daddy ","Mother please forgive me
I just had to get out all my pain and suffering
Now that I am done, remember I will always love you
I'm your son
Little child, looking so pretty
Come out and play, I'll be your daddy
Innocent child, looking so sweet
A rape in my eyes and on your flesh I'll eat
You've raped!
I feel dirty
It hurt!
As a child
Tied down!
That's a good boy
And fucked!
Your own child
I scream!
No one hears me
It hurt!
I'm not a liar
My God!
Saw you watching
Mommy why?!
Your own child
It's alright
I didn't touch you there
Mama said she didn't care
I didn't touch you there
That's why mama stopped and stared
I fucking hate you! Mother fucker!
Mother Fucker! I fucking hate you! Fuck You!
You son of a bitch, you fucking ruined my life!
I wanted to die!
I'm sick of it, mother fucker . . . oh oh
Why'd you fuck'n do it to me?
I Hate You!
I Fuck'n Hate You!
I Hate You!
Why?!
I Hate You!
"
"61","https://www.allthelyrics.com/lyrics/korn/daddy_demo_version-lyrics-939801.html","korn","Daddy (Demo Version) ","Little child, looking so pretty,
come out and play, I'll be your daddy.
Innocent child, looking so sweet.
I'll rape your mind, and then your flesh I'll reap.
I'll make you mine.
FOLLOW ME!
I'll take my time.
FOLLOW ME!
Little child, looking so pretty,
come out and play, I'll be your daddy.
I'll make you mine.
FOLLOW ME!
I'll take my time.
FOLLOW ME!
Everything's all right.
Mommy, why did daddy touch me there?
Mommy, why did daddy touch me there?
Mommy, why did daddy touch me there?
Mommy, you wanna know what? I don't even fucking care!
I didn't touch you there
Mommy said she didn't care
I didn't touch you there
Mommy said she didn't care
Little child, looking so sweet
I'll rape your mind, and then your flesh I'll reap.
I'll make you mine.
FOLLOW ME!
I'll take my time.
FOLLOW ME!
I'll make you mine.
FOLLOW ME!
I'll take my time.
MOMMY!
MOMMY!   (x4)
"
"62","https://www.allthelyrics.com/lyrics/korn/dead_bodies_everywhere-lyrics-25527.html","korn","Dead Bodies Everywhere ","Come on, step inside, and you'll realize.
Tell me what you need, tell me what to be.
What's your vision?
You'll see, what do you expect of me?
I cant live that lie.
Hey, A sick mom
with a fucked dad
Dealing with your life
Dead bodies everywhere.
You!
Really want me to be a good son. Why
You make me feel like no one?
Let me strip the pain, let me not give in.
Free me of your lies, inside my heart dies.
Your dreams never achieved, don't lay that shit on me.
Let me live my... life.
Hey, A sick mom
with a fucked dad
Dealing with your life
Dead bodies everywhere
You!
Really want me to be a good son. Why?
You make me feel like no one.
You want me to be, something I can never ever be!
You want me to be, something I can never ever BE!
A sick mom
with a fucked dad
Dealing with your life
Dead bodies everywhere
You!
Really want me to be a good son. Why?
You make me feel like no one.
DEAD BODIES EVERYWHERE!
DEAD BODIES EVERYWHERE!
DEAD BODIES EVERYWHERE!
DEAD BODIES EVERYWHERE!
"
"63","https://www.allthelyrics.com/lyrics/korn/deep_inside-lyrics-210579.html","korn","Deep Inside ","I'm not doing great
I feel like I'm dead
Not thinking straight
Inside my body, troubled, full of hate
I had to let it out before it's too late
Deep Inside, It can hide!
Feeling so lost and betrayed
why does this happen to me everytime
Stuck in this place, where I can't escape
Screaming and clawing from deep inside
Why won't it fade
Outside I had to lie; ""I'm ok"",
I hope someday, I'll stop getting pain
I guess this is a lie, I have made
Deep Inside, It can hide!
Feeling so lost and betrayed
why does this happen to me everytime
Stuck in this place, where I can't escape
Screaming and clawing from deep inside
What am I doing?
I can't believe this
I have been hiding
Wanting to be less
Giving to people,
They take from me
Always they bring drama to me
Look, look at me now
NOWWWWWWWW
Feeling so lost and betrayed
why does this happen to me everytime
Stuck in this place, where I can't escape
Screaming and clawing from deep inside
I can't stand all this fucking Pain
Please god just go away
Please god just make the pain...
"
"64","https://www.allthelyrics.com/lyrics/korn/did_my_time-lyrics-323197.html","korn","Did My Time ","Will I, I can never win
Sometimes, feel like I have failed
Inside, where do I begin
My mind, is laughing at me
Tell me, why am I to blame
Aren't we, supposed to be the same
That's why, I will never change
This thing that's burning in me
I am the one who chose my path
I am the one who couldn't last
I feel the life pulling me
I feel the anger changing me
Sometimes, I can never tell
If I've got, something left of me
That's why, I just can't complete
For this, good to leave me
Tell me, why am I to blame
Aren't we, supposed to be the same
That's why, I will never change
This thing that's burning in me
I am the one who chose my path
I am the one who couldn't last
I feel the life pulling me
I feel the anger changing me
Betrayed, I feel so
Insane, I really
Tried
I did my time
I did my time
I did my time
I did my time
I did my time
I am the one who chose my path
I am the one who couldn't last
I feel the life pulling me
I feel the anger changing me
Oh god the anger's changing me
Oh god the anger's changing me
"
"65","https://www.allthelyrics.com/lyrics/korn/dirty-lyrics-25553.html","korn","Dirty ","Keep knocking
No one's there
Pouring down
Near be felt
I'm out here
By myself
All alone
Ripping my head off
I hurt so bad inside
I wish you could see
The world through my eyes
It stays the same
I just wanna laugh again
Keep hoping
Nothing to spare
So my life
Isn't quite there
Feel like a whore
A dirty whore
Such a whore
Dirty...
I'm out here
By myself
All alone
Ripping my head off
I hurt so bad inside
I wish you could see
The world through in my eyes
It stays the same
I just wanna laugh again
Just wanna laugh again
I'll die again
I'll die again
I'll will take it
Into me
You dirty little fuck
Dirty little fuck
You dirty little fuck
Dirty little fuck
You dirty little fuck
I will take it
Dirty little fuck
I will take it
You dirty little fuck
I will take it
Dirty little fuck
I will take it
You dirty little fuck
I hurt so bad inside
I wish you could see
The world through my eyes
It stays the same
I just wanna laugh again
I just wanna laugh again
I just wanna laugh again
Just wanna laugh again
Just wanna laugh again
"
"66","https://www.allthelyrics.com/lyrics/korn/divine-lyrics-25503.html","korn","Divine ","I hide, only to defy you
Take away the only love inside you
I see the face through everyone
Inside I've just begun!
You think I'm out to scare you
I'm only out to prepare you for when you stop and turn around
Your body's going down!
You're gonna waste your time,
Your life will soon be mine,
You're definitely one of a kind, and
You're suffering 'cause of me it's divine
Tell me why you never liked me
Tell me why it is you fight me
Pull down and wait for the perfect time to take what's rightfully mine
You think they're dumb to defy me
You say you don't want to defy me
You wait to dumb run anyone anyone
Oh well . . .
You're gonna waste your time,
Your life will soon be mine,
You're definitely one of a kind, and
You're suffering 'cause of me it's divine
You know what, Fuck you!
I'm fed up with you!
I'm not as good as you?!
Fuck no!  I'm better than you!
(x8)
You're gonna waste your time,
Your life will soon be mine,
You're definitely one of a kind, and
You're suffering 'cause of me it's divine
Did you really think you'd beat me at my own game?!
You try to see what you got
Me ripping at your brain!
"
"67","https://www.allthelyrics.com/lyrics/korn/donuts_and_porno-lyrics-187145.html","korn","Donuts And Porno ","My life is such a waste
begging on something to work this time
but why can't I relate?
Feeling all like who is get what's mine
Holding on to faith, never gave me nothing but despair
So why do I create just to be swallowed?
I can't take (we have a start)
I can't take (we got a fantasy)
Come what may (we are the stars)
I can't wait (I'll take what's mine)
Believing all this time before a crowd could side
Believing all the basics of everything that I could find
Believing all this time too far to cross the line
Believing all the basics of everything that I could find
I Cannot take this place
burning up inside this space of mine
Why can't I replace, feelings I find hard to really find?
I try but I can't taste
Memories they always fuck with me
So why do I create just to be swallowed?
I can't take (we have a start)
I can't take (we got a fantasy)
Come what may (we are the stars)
I can't wait (I'll take what's mine)
Believing all this time before a crowd could side
Believing all the basics of everything that I could find
Believing all this time too far to cross the line
Believing all the basics of everything that I could find,
find, find, find, find, find, find, find
All my feelings have been eating onto me
Feed inside, is there something wrong
with me?
I can't take (we have a start)
I can't take (we got a fantasy)
Come what may (we are the stars)
I can't wait (I'll take what's mine)
Believing all this time before a crowd could side
Believing all the basics of everything that I could find
Believing all this time too far to cross the line
Believing all the basics of everything that I could find,
find, find, find, find, find, find, find
"
"68","https://www.allthelyrics.com/lyrics/korn/earache_my_eye-lyrics-25537.html","korn","Earache My Eye ","Dun nun nun
Dun nun nun
Dun Dun Dun
Odelay!
My Momma talk to me,
Try to tell me how to live
But I don't listen to her,
'cos my head is like a sieve
My daddy, he disowned me,
'cos I wear my sisters clothes
He caught me in the bathroom,
with a pair of pantyhose
My basketball coach,
he just kick me off the team
For wearing high heels sneakers,
and acting like a queen
Gonna tie my pecker to a tree to a tree
Gonna tie my pecker to a tree to a tree
Gonna tie his pecker to a tree
Get your boogie off
Go Head
The world is coming to an end and I dont give a dam
As long as I have my bitch
Oh and my fly gear
It don't bother me, if people think I'm funny
'cos I'm a big rock star, and I make lots of money
Money, money, money...
Are you talking petsos?
Money, ka ching
Ha, ha, ha
Lots of money
I'm so bloody rich
Lots of money
Lots of muthafuckin money
I get looks
Ha, ha, ha
I own shopping centres, parking lots,
and stocks, and all that shit
Ha, ha, ha
I own you, ha, you too, you three
For me, he he, oh oh
Get your groove off
Let's bring it back one more time Jonathan
Jonathan on them drums, getting ever slower
more groovin, slow that shit down
crazy slow, come on, death, right here, slow, ah
Don't give a fuck, break it out
You even know, Boy George is on heroin
We don't give a fuck
Rick James is in the crack house
I'm fuckin paying, that's all that matters
Ha, ha, ha, ha, aahh, ha, ha, ha
The bomb is a fuckin in the house
Loco! Ooooh aahhh oooo
Gimme some,
"
"69","https://www.allthelyrics.com/lyrics/korn/embrace-lyrics-25563.html","korn","Embrace ","Blood is boring
Sleep is boring
Don't stop running
I'm here counting
The life, the hurt, the pain, the hate
The life, the hurt, the pain, the hate
The life, the hurt, the pain, the hate
Will he keep fuckin' with me? There's no where else to go!
So I walk but seem to crawl
For, I'm giving in today
Now I run into a wall
Cause I cannot fight my way
You've gotta come with me (I cannot stand this place)
We're falling off the world (and I'll give in this way)
We had a chance to run (and now I can't believe)
We're going all the way (and all the affairs embrace)
My life, worry, life is story
Give up, beating
I'll start, needing
The life, the hurt, the pain, the hate
The life, the hurt, the pain, the hate
The life, the hurt, the pain, the hate
Will he keep fuckin' with me? There's no where else to go!
So I walk but seem to crawl
For, I'm giving in today
Now I run into a wall
Cause I cannot fight my way
You've gotta come with me (I cannot stand this place)
We're falling off the world (and I'll give in this way)
We had a chance to run (and now I can't believe)
We're going all the way (and all the affairs embrace) (Embrace Embrace [x4])
Oh
Uh, uh, uh uh.
Uh, uh, uh uh.
Uh, uh, uh uh.
Uh, uh, uh uh.
What really do I have to follow?
Nothing makes sense at all.
Taking something for nothing
Watch me as I fall.
I'm bringing me down [x3]
I'm bringing me...down
You've gotta come with me (I cannot stand this place)
We're falling off the world (and I'll give in this way)
We had a chance to run (and now I can't believe)
We're going all the way (and all the affairs embrace) [x2]
"
"70","https://www.allthelyrics.com/lyrics/korn/everything_ive_known-lyrics-204559.html","korn","Everything I've Known ","Away, I see it's going down
Today, Hoping in time,
Will bury all this pain
And will awake something inside
We pushed our buttons far inside
We tear our hearts out
then we fight
Hey, I know feels like I lost everything
That I've known, I cannot survive alone
It feels like I lost everything that I've known
Our lives, were good in everyway
Too late, time after time
Our love just turned to hate
but we stayed by each others side
We pushed our buttons far inside
We tear our hearts out
then we fight
Hey, I know feels like I lost everything
That I've known, I cannot survive alone
It feels like I lost everything that I've known
I keep holding on, I feel I'm where I belong
Everytime time we fight, it feels so wrong
I feel so enslaved fuck my pride
Then we meet again
We pushed our buttons far inside
We tear our hearts out
then we fight
Hey, I know feels like I lost everything
That I've known, I cannot survive alone
It feels like I lost everything that I've known
"
"71","https://www.allthelyrics.com/lyrics/korn/everything_that_i_could_find-lyrics-187146.html","korn","Everything That I Could Find ","My life is such a waste
Begging on something to work this time
But why can't I relate?
Feeling all like who is scared?
What's mine
Holding on to faith
Never gave me nothing but despair
So why do I create just to be swallowed?
I can't take
We have a star
I can't take
We got a fantasy
Come what may
We are the stars
I can't wait
I'll take what's mine
Believing all this time, before a crowd could side
Believing all the basics of everything that I could find
Believing all this time, too far to cross the line
Believing all the basics of everything that I could find
I cannot leave this place
Burning up inside this space of mine
Why can't I replace feelings I find hard to really find?
I try but I can't taste
Memories they always fuck with me
So why do I create just to be swallowed?
I can't take
We have a star
I can't take
We got a fantasy
Come what may
We are the stars
I can't wait
I'll take what's mine
Believing all this time, before a crowd could side
Believing all the basics of everything that I could find
Believing all this time, too far to cross the line
Believing all the basics of everything that I could find
All my feelings have been eating all of me
Feed inside
Is there something wrong with me?
I can't take
We have a star
I can't take
We got a fantasy
Come what may
We are the stars
I can't wait
I'll take what's mine
Believing all this time, before a crowd could side
Believing all the basics of everything that I could find
Believing all this time, too far to cross the line
Believing all the basics of everything that I could find
"
"72","https://www.allthelyrics.com/lyrics/korn/faget-lyrics-25504.html","korn","Faget ","HEEL
Here I am different in this normal world
Why did you tease me?  Make me feel absurd
Walking stereotypes feeding their heads
I am ugly.  Please just go away
HEEL
I can see inside you fine
This blessing in disguise
HEEL
Why you treat me this way?
Make the hate stay
A cell locked,
I can never seem to escape all the laughing, all the pain
If you were me, what would you do?
Nothing, probably.  You'd just throw me away
I can see inside you fine
HEEL
This blessing in disguise
Why you treat me this way?
HEEL
Make the hate stay
Faget!  Faget! Faget!
Here I am different in this normal world
Why did you tease me?  Make me feel absurd
Walking stereotypes feeding their heads
I am ugly.  Please just go away
HEEL
I can see inside you fine
This blessing in disguise
Why you treat me this way?
HEEL
Make the hate stay
Faget! faget...
I'm just a pretty boy, whatever you call it
You wouldn't know a real man if you saw it
It keeps going on day after day, son
You fake! And they don't want none
I'm sick and tired of people treating me this way everyday
Who gives a fuck?
Right now I got something to say to all the people that think
I'm strange and I should be out of here locked up in a cage
You don't know what the hell's up now anyway
You got this pretty-boy feeling like I'm enslaved
To a world that never appreciated shit
YOU CAN SUCK MY DICK AND FUCKING LIKE IT!!!
He had my gun but he had to find the money any say
He had my gun but he had to find the money anyway
He had my gun but he had to find the money don't wanna say
He had my gun but he had to find the money anyway
he had my gun but he had to find the money any say
He had my gun but he had to find the money going away
He had my gun but he had to find the money don't wanna say
He had my gun but he had to find the money anyway
I'm just a pretty boy, I'm not supposed to fuck a girl
I'm just a pretty boy, living in this fucked up world
(x2)
All my life, who am I?! (x 10)
I'm just a faget!
(Faget!)
I'm a faget!
(Faget!)
I'm a faget!
(Faget!)
I'm a faget!
(Faget!)
I'm not a faget! (Faget!)
Or am I?
I'm not a faget! (Faget!)
Or am I?
I'm not a faget! (Faget!)
You motherfucking queers!!
"
"73","https://www.allthelyrics.com/lyrics/korn/falling_away_from_me-lyrics-25539.html","korn","Falling Away From Me ","Hey, I'm feeling tired
My time is gone today
You flirt with suicide
Sometimes that's OK
Do what others say
I'm here standing hollow
Falling away from me, falling away from me
Day, is here fading
That's when I'm insane
I flirt with suicide
Sometimes kill the pain
I can't always say
'It's gonna be better tomorrow'
Falling away from me, falling away from me.
(Chorus)
Beating me down, beating me, beating me down,
Down, into the ground, screaming so sound,
Beating me, beating me, down, down
Into the ground
(falling away from me)
It's spinning round and round
(falling away from me)
It's lost and can't be found
(falling away from me)
It's spinning round and round
(falling away from me)
Slow it down
Beating me down, beating me, beating me
Down, down, into the ground, screaming so sound,
Beating me, beating me, down, down
Into the ground
Twisting me, they won't go away
So I pray, go away
Life's falling away from me,
Its falling away from me,
Life's falling away from me, fuck!
Beating me down, beating me, beating me
Down, down, into the ground, screaming so sound
Beating me, beating me, down, down
Into the ground
(falling away from me)
Beating me down
(falling away from me)
Beating me, beating me
(falling away from me)
Down, down
(falling away from me)
Into the ground
Screaming so sound
(falling away from me)
Beating me, beating me
Down, down
(falling away from me)
Into the ground
"
"74","https://www.allthelyrics.com/lyrics/korn/for_you-lyrics-25541.html","korn","For You ","This shit right here is for you.
On your faces I can see.
You all think it's up on me.
I'm about to break.
This is my fate?
Am I still doomed to a life?
Of misery and hate.
You would have never known.
What I've done for you.
What you may put me through.
I'd do it for you.
I could have never lived.
If it wasn't for you.
"
"75","https://www.allthelyrics.com/lyrics/korn/forsaken-lyrics-461865.html","korn","Forsaken ","I'm over it
You see I'm falling in the vast abyss
Clouded by memories of the past
At last, I see
I hear it fading
I can't speak it
Or else you will dig my grave
We fear them finding
Always whining
Take my hand now
Be alive
You see I cannot be forsaken
Because I'm not the only one
We walk amongst you
Feeding, raping
Must we hide from everyone
I'm over it
Why can't we be together
Erase it
Sleeping so long
Taking up the mass
At last, I see
My fear is fading
I can't speak it
Or else you will dig my grave
You fear them finding
Always winding
Take my hand now
Be alive
You see I cannot be forsaken
Because I'm not the only one
We walk amongst you
Feeding, raping
Must we hide from everyone
You see I cannot be forsaken
Because I'm not the only one
We walk amongst you
Feeding, raping
Must we hide from everyone
Everyone
Everyone
Everyone (fading out)
"
"76","https://www.allthelyrics.com/lyrics/korn/freak_on_a_leash-lyrics-25525.html","korn","Freak On A Leash ","Something takes a part of me.Something lost and never seen.Everytime I start to believe,Something's raped and taken from me... from me.
Life's got to always be messing with me. (You wanna feel alive)Can't they chill and let me free? (so do I)Can't I take away all this pain? (You wanna feel alive)
I try to every night, all in vain... in vain.
Sometimes I cannot take this place.Sometimes it's my life I can't taste.Sometimes I cannot feel my face.You'll never see me fall from grace.
Something takes a part of me.You and I were ment to be.A cheap fuck for me to lay.Something takes a part of me.
Feeling like a freak on a leash.(You wanna feel alive)Feeling like I have no release.(So do I)How many times have I felt diseased?(You wanna feel alive)Nothing in my life is free... is free.
Sometimes I cannot take this place.Sometimes it's my life I can't taste.Sometimes I can't feel my face.You'll never see me fall from grace.
Something takes a part of me.You and I were ment to be.A cheap fuck for me to lay.Something takes a part of me.
Boom na da mmm dum na emaDa boom na da mmm dum na ema(x6)
Go!
So... fight! something on the... dum na ema
Fight...some things they fightSo... something on the... dum na emaFight... somethings the fightFight... something of the... dum na emaNo... Something they fightFight... something of the... dum na emaFight... somethings they fight
Sometimes I cannot take this place.Sometimes it's my life I can't taste.Sometimes I can't feel my face.You'll never see me fall from grace.
Something takes a part of me.You and I were ment to be.A cheap fuck for me to lay.Something takes a part of me.
Part of me.......(x4)
"
"77","https://www.allthelyrics.com/lyrics/korn/from_your_heart-lyrics-187153.html","korn","From Your Heart ","So I think you are a fool
Hanging on my every word
It's getting ugly
So I'm ugly
Tell me from your heart
Tearing me apart
So I thought you disappeared
Being alone is what you fear
Are you lonely?
Yes lonely
Tell me from your heart
Tearing me apart
Rolling, and throwing, consoling
Everything that goes this far
Joking and hoping, revolting
All that shit that's who you are
Hoping, and scolding, revolving
Peel it back, reveal the scar
Loathing, exploding, controlling
This is what you really are
The time is coming
God is saying
You're really happy
What a game
The time is coming
A bed of flames
Your life is over and you're to blame
The time is coming
You've gone insane
You're feeling happy
You've won the game
The time is coming
A bed of flames
Your life is over and you're to blame
Rolling, and throwing, consoling
Everything that goes this far
Joking and hoping, revolting
All that shit that's who you are
Hoping, and scolding, revolving
Peel it back, reveal the scar
Loathing, exploding, controlling
This is what you really are
"
"78","https://www.allthelyrics.com/lyrics/korn/full_of_sorrow-lyrics-187154.html","korn","Full Of Sorrow ","It ain't fading
Man I got to let it out
Am I quitting?
Screaming nothing ever come out
I keep feeling lost
I'll never find my way out
I'm not thanking them
Unless the truth can pour out
Give me some courage
Beating me down now for some time
Are you laughing, am I funny?
I hate inside
I hate inside...
I take this time
To let out what's inside
Cause I will break
Sometimes I wish you'd die
Full of sorrow
You raped and stole my pride
And all this hate is bottled up inside
My heart is breaking
Man you really ripped it out
You take pleasure watching as I claw my way out
The hurt rising
Soon it's going to tear my soul out
It's not kosher feeling like I'm on my way out
Give me some courage
Beating me down now for some time
Are you laughing, am I funny?
I hate inside
I hate inside...
I'll take this time
To let out what's inside
Cause I will break
Sometimes I wish you'd die
Full of sorrow
You raped and stole my pride
And all this hate is bottled up inside
Feeling the haze as they cut down my spine
Peeling your flesh like the way you've cut mine
Do you feel happy you fucked up my mind
You're going to pay this time
I'll take this time
To let out what's inside
Cause I will break
Sometimes I wish you'd die
Full of sorrow
You raped and stole my pride
And all this hate is bottled up inside
"
